order_item_id,fk_product_id,fk_order_id,ordered_quantity,order_quantity_accepted,rate
68011,10236,130119,1,0,1302.25
68012,10236,130119,1,0,1257.76
68013,8221,130122,2,2,2789
68014,2862,130125,1,1,4200
68015,3635,130128,1,1,3937
68016,10530,130131,1,0,2473.73
68017,11123,130131,1,0,3352
68018,11146,130131,1,0,3667
68019,8444,130131,1,0,3252
68020,11107,130134,1,1,3213
68021,9802,130137,1,0,4370
68022,11264,130137,1,0,3160
68023,11264,130140,1,0,3160
68024,9919,130143,2,2,3702
68025,10975,130146,1,0,7563.56
68026,1548,130149,1,1,10509
68027,11143,130149,1,1,2845
68028,11143,130149,1,1,2507
68029,9919,130152,1,0,3702
68030,12678,130155,5,0,1761.9
68031,3610,130158,4,4,11939
68032,12678,130161,10,0,1761.9
68033,12678,130164,6,6,1761.9
68034,11123,130167,1,0,3352
68035,11146,130167,1,0,3667
68036,8444,130167,1,0,3252
68037,12652,130170,15,15,7203.4
68038,8411,130173,1,0,1450
68039,8411,130176,2,0,1450
68040,11137,130179,5,0,3686
68041,7271,130182,1,0,2177
68042,8439,130182,1,0,1010
68043,8664,130185,3,3,2288.2
68044,12487,130188,4,4,3322
68045,8083,130191,1,0,10542
68046,1548,130194,5,5,10509
68047,1548,130197,1,1,10509
68048,3610,130200,1,1,11939
68049,8210,130203,1,0,6694
68050,11147,130206,2,0,1444
68051,8210,130209,1,0,6694
68052,10207,130212,2,0,5160
68053,11143,130212,1,0,2810
68054,9897,130215,1,1,9712
68055,9919,130215,1,0,3203
68056,1041,130218,1,1,4455
68057,9900,130218,1,0,5709
68058,9900,130218,1,0,5815
68059,9900,130218,1,0,2995
68060,10975,130221,1,0,18906.8
68061,8428,130224,2,0,1993
68062,8428,130224,2,0,802
68063,11147,130224,2,0,1444
68064,8210,130224,1,0,6694
68065,9915,130227,1,1,2881
68066,8386,130230,1,0,7329
68067,8444,130233,5,5,6108
68068,8444,130233,2,2,6207
68069,8444,130236,1,1,6345
68070,12682,130239,1,0,2904.76
68071,10235,130242,5,0,1369.9
68072,9925,130245,1,0,3038
68073,8428,130248,25,25,1540
68074,8428,130251,5,0,1698
68075,7704,130254,1,0,3283
68076,11186,130257,2,2,3499
68077,9925,130260,1,0,3038
68078,1548,130263,5,5,10509
68079,11583,130266,4,4,2268
68080,3279,130269,1,1,5837
68081,9925,130269,5,5,3038
68082,8444,130272,10,10,6108
68083,8444,130272,2,2,6207
68084,11143,130275,1,1,2822
68085,11143,130275,1,1,2489
68086,11146,130275,1,1,3833
68087,11143,130278,1,0,2822
68088,11143,130278,1,0,2489
68089,11146,130278,1,0,3833
68090,11106,130281,1,0,4120
68091,11106,130281,1,0,3560
68092,11106,130281,1,0,3770
68093,11147,130284,1,0,1470
68094,7271,130287,1,0,2177
68095,11118,130290,1,0,2142
68096,11118,130290,1,0,2722
68097,9174,130293,1,1,5297
68098,8662,130296,3,0,2966
68099,1041,130299,1,1,4725
68100,11583,130299,1,1,2268
68101,8428,130302,25,25,1734
68102,8444,130305,7,7,6108
68103,8444,130305,3,3,6207
68104,7781,130308,1,1,8059
68105,9902,130311,2,0,1916
68106,8421,130311,1,0,3751
68107,11172,130311,1,0,2621
68108,9916,130311,1,0,2619
68109,1548,130314,1,1,10509
68110,3641,130317,10,0,9598
68111,10235,130320,5,5,1369.9
68112,11106,130323,1,0,4120
68113,11106,130323,1,0,3560
68114,10235,130326,4,0,1369.9
68115,8221,130329,2,2,2789
68116,10236,130332,5,5,1302.25
68117,10236,130332,5,5,1257.76
68118,7675,130335,1,0,565
68119,7675,130335,1,0,590
68120,1043,130338,1,1,5320
68121,9898,130341,1,0,3011
68122,9916,130341,1,0,2619
68123,10235,130344,1,1,1369.9
68124,10235,130344,1,1,1325
68125,2356,130347,1,1,2740
68126,3279,130350,1,1,5837
68127,9915,130350,1,1,2447
68128,1038,130353,1,1,6855
68129,3266,130353,1,0,18857
68130,8762,130356,1,0,5507
68131,10975,130359,1,0,22008.5
68132,2282,130362,2,2,4000
68133,1041,130365,1,0,4693
68134,9919,130368,5,4,3844
68135,9919,130368,5,5,3666
68136,2366,130371,5,0,698.25
68137,3234,130374,1,0,10700
68138,11907,130377,1,1,4204
68139,1041,130380,1,0,4693
68140,10975,130383,34,34,11254.5
68141,10975,130383,10,10,11796.6
68142,11106,130386,1,0,4120
68143,11113,130389,1,0,3410
68144,3610,130392,2,2,12605
68145,11106,130395,1,0,4120
68146,11113,130395,1,0,3410
68147,11118,130395,1,0,2142
68148,11118,130395,1,0,2722
68149,1548,130398,1,1,5550.9
68150,10247,130401,1,0,6557.28
68151,10247,130401,1,1,6448
68152,11156,130401,1,1,4460
68153,11156,130404,1,0,4460
68154,11156,130404,1,0,3885
68155,11907,130407,1,0,4204
68156,3279,130410,2,2,5837
68157,9925,130410,2,2,3038
68158,3279,130413,1,0,5837
68159,9925,130413,2,0,3038
68160,3276,130413,1,0,2805
68161,3276,130413,2,0,2168
68162,9915,130413,2,0,2881
68163,10235,130416,2,2,1369.9
68164,10235,130416,7,7,1325
68165,2356,130419,1,0,2740
68166,11105,130422,6,0,23015
68167,11105,130422,11,0,14719
68168,11105,130422,3,0,7640
68169,9925,130425,4,4,3038
68170,12677,130428,1,0,2142.86
68171,11907,130431,1,0,4204
68172,8482,130434,2,0,11680
68173,11907,130437,1,0,4204
68174,12677,130437,1,1,2142.86
68175,3635,130440,1,0,3937
68176,10236,130443,2,0,1302.25
68177,10236,130443,3,0,1257.76
68178,11143,130446,1,0,2478
68179,8444,130449,2,2,3350
68180,11146,130452,1,0,3648
68181,10975,130455,1,1,12779.7
68182,9925,130458,3,3,3038
68183,11118,130461,1,0,2142
68184,11187,130461,1,0,5229
68185,8428,130464,1,0,1734
68186,8428,130464,3,0,1614
68187,8428,130467,25,25,1540
68188,3279,130470,1,1,5837
68189,9925,130470,1,1,3038
68190,11147,130470,1,1,1444
68191,8428,130470,1,0,1614
68192,9915,130470,1,1,2881
68193,8428,130473,25,20,1540
68194,8444,130476,1,0,3252
68195,11147,130479,2,0,1444
68196,8210,130479,1,0,6694
68197,8428,130479,1,0,1734
68198,8428,130479,3,0,1614
68199,1548,130482,3,3,10509
68200,11146,130485,4,4,8384
68201,9891,130488,1,0,10582
68202,9919,130491,1,1,3666
68203,7541,130494,1,0,1600
68204,9899,130497,4,0,1711
68205,8210,130500,1,0,13007
68206,10235,130503,5,5,1369.9
68207,10235,130503,5,5,1325
68208,10227,130506,3,0,1420
68209,10227,130506,10,0,1421
68210,11118,130506,3,0,2722
68211,9174,130509,3,0,5297
68212,1038,130512,1,0,6855
68213,8765,130515,1,0,1549
68214,11143,130518,1,0,2699
68215,1548,130521,1,0,10509
68216,7640,130521,1,0,14695
68217,7640,130521,1,0,13886
68218,11143,130524,1,0,2507
68219,11143,130524,1,0,2718
68220,3279,130527,1,0,5753
68221,8444,130527,1,0,3252
68222,3615,130530,1,0,3833
68223,11118,130533,1,0,2142
68224,11118,130533,1,0,2898
68225,11154,130536,1,0,9870
68226,11899,130539,1,0,13056.6
68227,11119,130542,1,0,11441
68228,3269,130545,2,2,9038
68229,3269,130545,1,1,9877
68230,8807,130548,1,0,6904
68231,3276,130548,1,0,2763
68232,8425,130551,1,0,4310
68233,9916,130554,1,0,2619
68234,9916,130557,1,0,2619
68235,9891,130560,1,0,10582
68236,10875,130560,1,0,2407
68237,10875,130563,2,0,2407
68238,11186,130566,1,0,3499
68239,8441,130569,1,0,3208
68240,8441,130569,1,0,3326
68241,10210,130572,2,0,1899
68242,10210,130572,2,0,2539
68243,10210,130572,2,0,2219
68244,9891,130575,1,0,10769
68245,8664,130578,5,0,2288.2
68246,8210,130581,20,0,12788
68247,8210,130581,20,0,13007
68248,3611,130584,1,0,3149
68249,10975,130587,1,0,14372
68250,1041,130590,1,0,4972
68251,1041,130593,1,0,4972
68252,10235,130596,3,0,1369.9
68253,10235,130596,3,0,1325
68254,8424,130599,1,0,8638
68255,11140,130599,1,1,4137
68256,9915,130602,1,0,2881
68257,3603,130605,1,1,6197
68258,2282,130608,1,1,4000
68259,12502,130608,1,0,22000
68260,3615,130611,2,0,4353
68261,11146,130614,1,0,3833
68262,9915,130614,3,0,2881
68263,9789,130617,30,30,2966.1
68264,1548,130620,1,0,10509
68265,8176,130623,1,1,8368
68266,8176,130623,1,1,4396
68267,1548,130626,1,1,10509
68268,3613,130629,1,0,9600
68269,1548,130632,2,0,10509
68270,1548,130635,2,0,10509
68271,1548,130638,1,1,10509
68272,3615,130641,1,0,4067
68273,11186,130644,2,0,3499
68274,12800,130647,27,0,4
68275,7553,130650,1,1,6414.98
68276,3269,130650,1,0,11237
68277,9855,130650,1,0,2506
68278,11168,130650,1,1,5912
68279,11189,130653,2,2,5145
68280,11186,130656,2,0,3499
68281,12800,130659,100,0,4
68282,11169,130662,1,0,2951
68283,10235,130665,2,0,1369.9
68284,10207,130668,1,0,5160
68285,11177,130671,2,0,3982
68286,11107,130674,1,0,3213
68287,11124,130674,1,0,790
68288,11124,130677,1,0,790
68289,2282,130680,1,0,4000
68290,2358,130683,1,0,1200
68291,10235,130686,2,2,1369.9
68292,10235,130686,10,8,1325
68293,2282,130689,1,1,4000
68294,2282,130692,1,0,4000
68295,11658,130695,1,0,1365
68296,1041,130698,1,0,4693
68297,1041,130698,1,0,4423
68298,9924,130701,1,0,4028
68299,12749,130704,3,3,4025.42
68300,8425,130707,4,4,4110
68301,7547,130710,1,0,13030
68302,11189,130713,1,0,4998
68303,1040,130716,1,0,3618
68304,10235,130719,2,0,1344.5
68305,3603,130722,1,0,6197
68306,1043,130725,1,0,5895
68307,11133,130728,1,0,3623
68308,11133,130728,1,0,1709
68309,3610,130731,1,0,12605
68310,9915,130734,2,0,2447
68311,9915,130734,7,0,2881
68312,8425,130737,1,1,4110
68313,8425,130737,1,0,4210
68314,11106,130737,1,1,3770
68315,1039,130740,1,0,2478
68316,9916,130743,2,0,2182
68317,12800,130746,5,0,8
68318,10975,130749,1,0,22008.5
68319,10975,130752,1,0,22008.5
68320,12800,130752,5,0,8
68321,10975,130755,1,1,13542.7
68322,10975,130755,1,1,11888.1
68323,10225,130758,2,2,3997.5
68324,10235,130758,2,2,1325
68325,12749,130758,2,2,4025.42
68326,10236,130761,1,0,1302.25
68327,10236,130761,1,0,1257.76
68328,3279,130764,1,0,5837
68329,3279,130767,1,1,5837
68330,11133,130770,1,1,3623
68331,11133,130770,1,1,1709
68332,8425,130773,3,3,4110
68333,9916,130776,2,2,2619
68334,12749,130779,30,0,4025.42
68335,8221,130782,2,2,2789
68336,3610,130785,3,3,12054
68337,1038,130788,3,3,6854
68338,11118,130791,1,0,2722
68339,11118,130791,1,0,2898
68340,1548,130794,1,0,10763
68341,1548,130797,1,1,10509
68342,1548,130797,1,1,5550.9
68343,1041,130800,1,0,4725
68344,1041,130800,1,0,5004
68345,3279,130803,1,0,5837
68346,3279,130806,1,1,5837
68347,1041,130806,1,1,4725
68348,1041,130806,1,1,5004
68349,8361,130809,1,0,4871
68350,8438,130812,1,0,3650
68351,8438,130812,2,0,3770
68352,8359,130815,1,0,923
68353,3591,130818,1,0,7015
68354,3591,130818,1,0,3195
68355,3591,130818,1,0,2978
68356,3591,130821,1,0,7015
68357,3591,130821,1,0,3195
68358,3591,130821,1,0,2978
68359,11118,130824,1,1,2722
68360,11118,130824,1,1,2898
68361,11124,130824,2,2,886
68362,11133,130824,1,1,3065
68363,7541,130827,1,0,1523
68364,1038,130830,10,1,6855
68365,1038,130830,10,1,6724
68366,8422,130833,3,0,3218
68367,3603,130836,1,0,6197
68368,11119,130839,1,0,18144
68369,3279,130842,1,1,5837
68370,1041,130842,1,0,4725
68371,3611,130845,1,0,3607
68372,10204,130848,4,4,3242
68373,10975,130851,1,1,12127
68374,12800,130851,20,2,8
68375,11161,130854,1,0,6647
68376,11161,130854,1,0,5717
68377,8422,130857,1,0,3218
68378,8422,130857,1,0,5942
68379,10236,130860,1,1,1302.25
68380,10236,130860,1,1,1257.76
68381,11161,130860,1,1,6647
68382,11161,130860,1,1,5717
68383,8425,130863,1,1,4110
68384,11118,130863,1,1,2722
68385,11189,130863,1,1,4998
68386,10235,130866,3,3,1344.5
68387,10761,130869,1,0,3463
68388,8421,130872,1,0,4070
68389,8421,130872,2,0,3882
68390,9915,130875,3,3,2881
68391,3610,130878,1,1,12605
68392,11106,130881,2,0,4120
68393,11106,130881,2,0,3560
68394,3613,130884,1,0,11139
68395,8422,130887,1,0,3218
68396,8422,130887,1,0,5942
68397,11118,130890,1,1,2898
68398,8482,130890,1,1,10205
68399,11106,130893,1,1,4120
68400,11106,130893,2,2,3560
68401,9897,130896,1,0,2062
68402,9897,130896,1,0,9712
68403,12702,130899,3,0,2200.85
68404,8422,130902,1,1,3218
68405,8422,130902,1,1,5942
68406,11133,130902,1,1,1709
68407,7637,130905,1,1,29661
68408,11152,130905,1,1,6955
68409,11152,130905,1,1,6038
68410,11189,130905,1,1,4998
68411,11138,130905,6,0,6142
68412,7271,130908,1,1,2177
68413,10975,130908,1,1,22008.5
68414,12800,130908,10,5,8
68415,11240,130911,1,1,10240.7
68416,9925,130914,9,8,3038
68417,11108,130917,1,0,3276
68418,11108,130917,1,0,4045
68419,11108,130917,1,0,3549
68420,11108,130917,1,0,3864
68421,12762,130920,3,0,798.02
68422,8221,130923,2,0,2789
68423,9174,130926,5,5,5297
68424,10235,130929,6,6,1325
68425,12677,130932,5,3,2142.86
68426,10235,130935,10,10,1368.99
68427,10235,130935,5,5,1344.5
68428,11143,130935,1,1,2688
68429,1038,130938,1,0,8030
68430,11130,130938,5,0,8747
68431,11151,130938,2,0,19919
68432,8755,130941,5,0,2877
68433,10235,130944,3,3,1369.9
68434,10235,130944,2,2,1325
68435,12762,130944,3,3,798.02
68436,9919,130947,1,0,3343
68437,9919,130947,1,0,3844
68438,9919,130947,1,0,3666
68439,8664,130950,6,6,2288.2
68440,10529,130953,1,1,6920
68441,10529,130953,1,1,7444
68442,11907,130956,5,0,4204
68443,8219,130959,18,0,13288.2
68444,8219,130959,2,0,13488.3
68445,9919,130962,1,0,3343
68446,9919,130962,1,0,3844
68447,9919,130962,1,0,3666
68448,8664,130965,5,5,2288.2
68449,8428,130968,10,9,1540
68450,3613,130971,1,0,8386
68451,8444,130974,2,0,6166
68452,8444,130974,2,0,6034
68453,8444,130974,2,0,3252
68454,8755,130977,5,0,2877
68455,1548,130980,1,1,5550.9
68456,8444,130980,1,1,6108
68457,8444,130980,1,1,6207
68458,8210,130980,1,1,6720
68459,8210,130983,30,30,14679
68460,8210,130983,9,9,12443
68461,8210,130983,5,5,12674
68462,3610,130986,1,1,11939
68463,1041,130989,1,1,4725
68464,9912,130992,1,1,3977
68465,9916,130992,1,1,2797
68466,9916,130992,1,1,2619
68467,9919,130992,1,1,3666
68468,10235,130995,3,3,1369.9
68469,10235,130995,7,7,1325
68470,8210,130998,1,1,12674
68471,8210,131001,1,0,6720
68472,10235,131004,1,0,1369.9
68473,12677,131007,2,2,2142.86
68474,9921,131010,1,0,5846
68475,10226,131010,2,2,3593.2
68476,8751,131013,1,0,4116
68477,8421,131013,1,0,4647
68478,11106,131016,1,0,4183
68479,12713,131019,2,2,2400
68480,3610,131022,1,0,11939
68481,9174,131025,1,0,5297
68482,12713,131028,3,0,2400
68483,9174,131031,1,0,5297
68484,7640,131034,1,0,14695
68485,7640,131034,4,0,13886
68486,9174,131037,4,4,5297
68487,9174,131037,1,1,5526
68488,1548,131040,2,2,10509
68489,1548,131040,6,6,5127.12
68490,9919,131043,1,0,3702
68491,12713,131046,2,2,2400
68492,8457,131049,1,0,17000
68493,8457,131049,1,0,16700
68494,2862,131052,60,0,4200
68495,2862,131055,200,0,4200
68496,9925,131058,4,4,3038
68497,2862,131061,3,3,4200
68498,12795,131064,12,0,685
68499,10236,131067,3,3,1302.25
68500,10236,131067,2,2,1257.76
68501,11143,131067,1,1,3266
68502,10224,131070,1,0,4132.2
68503,3279,131073,2,2,5837
68504,9915,131073,3,3,2447
68505,9915,131073,5,5,2881
68506,9925,131073,4,4,3038
68507,9174,131076,1,1,5297
68508,7271,131079,1,1,2177
68509,11136,131079,1,1,2533
68510,9174,131082,1,1,5297
68511,9925,131085,5,0,3038
68512,8425,131088,1,1,4110
68513,11118,131088,1,1,2478
68514,11133,131088,1,1,1691
68515,11162,131088,2,1,3100
68516,9916,131088,1,1,2619
68517,8219,131091,1,0,13597
68518,10975,131094,2,0,12779.7
68519,1043,131097,1,1,5895
68520,8444,131097,1,0,3252
68521,8219,131100,1,1,13597
68522,8425,131103,2,1,4110
68523,10224,131103,1,1,4132.2
68524,11958,131103,1,0,3737
68525,8684,131106,1,0,2578
68526,1548,131109,3,3,5127.12
68527,1038,131112,3,3,6855
68528,1038,131112,3,3,6724
68529,9925,131115,5,5,3038
68530,11123,131118,1,0,5866
68531,3610,131121,1,0,11939
68532,10224,131124,1,1,4132.2
68533,10224,131124,1,1,4311.9
68534,1043,131127,1,0,5895
68535,1043,131130,1,0,5895
68536,10975,131133,2,2,12779.7
68537,9931,131136,1,0,16236
68538,7872,131139,2,2,1670
68539,7872,131139,2,2,1827
68540,7872,131139,1,1,1985
68541,7781,131142,2,2,7256
68542,7781,131142,2,2,7497
68543,7541,131145,6,6,1523
68544,2862,131148,2,0,4200
68545,1548,131151,20,1,10509
68546,1548,131151,30,3,5127.12
68547,1548,131154,20,0,10509
68548,1548,131154,30,0,5127.12
68549,1548,131157,19,0,10509
68550,1548,131157,30,0,5127.12
68551,10237,131160,1,0,3304.37
68552,10237,131160,1,0,3660.31
68553,8424,131163,1,0,3455.1
68554,11936,131166,1,0,32550
68555,8424,131169,2,2,3455.1
68556,7640,131172,1,0,14695
68557,7640,131172,4,0,13886
68558,8219,131172,4,0,13288.2
68559,8219,131172,1,0,13488.3
68560,12652,131172,2,0,7203.4
68561,3611,131175,1,0,3230
68562,9925,131178,1,0,3038
68563,9925,131178,1,0,3216
68564,12697,131181,1,1,1761.9
68565,10235,131184,7,0,1325
68566,10235,131187,7,7,1325
68567,1548,131190,2,2,5550.9
68568,3613,131193,1,0,11183
68569,1041,131196,1,1,4423
68570,1548,131196,1,1,5550.9
68571,9916,131199,1,1,2797
68572,9916,131199,1,1,2619
68573,9919,131199,1,1,3844
68574,9919,131199,2,1,3666
68575,10975,131202,2,0,12779.7
68576,10975,131205,1,1,12275
68577,3603,131208,2,2,6197
68578,1043,131208,1,0,5320
68579,9915,131208,1,0,2447
68580,9915,131208,1,0,2881
68581,8420,131208,1,0,5661
68582,11110,131208,1,0,2468
68583,11161,131208,1,0,6594
68584,12749,131211,1,0,4025.42
68585,12749,131214,2,2,4025.42
68586,10235,131217,2,0,1369.9
68587,10975,131220,2,0,12779.7
68588,8444,131223,10,10,6108
68589,8425,131226,1,0,4155
68590,1548,131229,2,0,5127.12
68591,10235,131232,9,9,1368.99
68592,8751,131235,1,0,3665
68593,8751,131235,1,0,3875
68594,11123,131235,1,0,6444
68595,11123,131235,1,0,7062
68596,11147,131235,2,0,1470
68597,11138,131235,2,0,6142
68598,9902,131238,2,0,1916
68599,9916,131238,1,0,2797
68600,11172,131238,1,0,2373
68601,10975,131241,2,0,12779.7
68602,9920,131244,1,0,2894
68603,9916,131247,1,0,2797
68604,9925,131250,4,0,3038
68605,8325,131253,1,1,12235.2
68606,8210,131256,2,0,14679
68607,8210,131256,3,0,12443
68608,8210,131256,5,0,12674
68609,8210,131256,5,0,6720
68610,9902,131259,2,0,1916
68611,9916,131259,1,0,2797
68612,9920,131259,1,0,3060
68613,11172,131259,1,0,2373
68614,8335,131262,3,3,2597
68615,8444,131265,1,0,6065
68616,11169,131268,1,0,2741
68617,7640,131271,1,0,13886
68618,10975,131274,2,0,12779.7
68619,11124,131277,1,0,778
68620,12688,131280,1,0,1023.81
68621,7271,131283,2,0,2239
68622,12688,131286,1,0,1023.81
68623,7271,131289,1,1,2239
68624,8444,131289,1,1,6166
68625,8352,131292,1,0,2545
68626,11143,131292,1,0,2718
68627,9925,131295,1,1,3038
68628,8428,131295,2,0,1614
68629,9915,131295,1,1,2881
68630,9925,131298,6,6,3038
68631,12749,131301,6,0,4052
68632,11110,131304,1,1,2468
68633,11143,131304,1,1,2718
68634,10975,131307,1,1,23805.1
68635,8444,131310,5,5,6108
68636,8444,131310,5,5,6207
68637,3610,131313,1,0,12484
68638,9902,131316,2,2,1916
68639,9920,131316,1,1,3472
68640,11172,131316,1,1,2621
68641,9916,131316,1,0,2619
68642,3613,131319,3,3,10143
68643,10204,131322,10,0,3490
68644,3613,131325,1,1,10143
68645,8210,131328,2,2,14679
68646,8210,131328,3,3,12443
68647,8210,131328,8,8,12674
68648,8210,131328,5,5,6720
68649,9915,131331,4,4,2881
68650,8210,131334,2,0,12443
68651,8210,131334,2,0,12674
68652,8210,131334,2,0,6720
68653,11731,131337,1,0,4947.59
68654,10235,131340,1,1,1368.99
68655,10236,131340,1,1,1302.25
68656,10236,131340,2,2,1257.76
68657,10237,131340,1,0,3304.37
68658,10237,131340,1,1,3660.31
68659,12749,131343,1,0,4025.42
68660,8210,131346,1,0,14679
68661,8210,131346,1,0,12443
68662,8210,131346,1,0,12674
68663,3610,131349,1,0,11939
68664,8325,131352,1,0,12235.2
68665,11907,131355,1,0,3932.25
68666,7775,131358,10,10,5345
68667,7775,131358,4,4,6791
68668,7705,131361,1,1,2367
68669,10531,131361,1,1,2203.5
68670,9916,131364,1,0,2619
68671,8444,131367,2,0,3252
68672,10975,131370,3,0,12779.7
68673,10975,131373,3,0,12779.7
68674,10975,131376,3,0,12779.7
68675,8358,131379,1,0,1760
68676,8422,131382,1,0,3218
68677,3604,131385,1,0,13662
68678,11143,131385,1,1,2507
68679,1043,131388,1,1,5320
68680,8751,131391,1,0,3665
68681,11123,131391,1,0,7062
68682,11147,131391,2,0,1470
68683,8751,131394,1,1,3665
68684,11123,131394,1,1,7062
68685,11147,131394,1,0,1470
68686,9915,131397,5,5,2447
68687,8386,131400,1,0,7329
68688,12749,131403,10,0,4025.42
68689,12749,131406,1,0,4025.42
68690,8086,131409,2,2,1473
68691,8422,131409,1,1,3218
68692,7705,131412,1,0,2732
68693,9932,131415,1,0,5299
68694,9932,131415,1,0,5465
68695,8420,131418,1,0,5860
68696,8444,131421,1,0,6293
68697,1041,131424,1,1,4725
68698,8066,131424,1,0,4028
68699,8444,131427,1,0,6108
68700,8444,131427,1,0,6207
68701,10235,131430,2,0,1369.9
68702,11106,131430,1,0,3560
68703,7550,131430,1,0,2450
68704,12762,131430,2,0,798.02
68705,8447,131433,1,0,2260
68706,12757,131436,1,0,3203.39
68707,10235,131439,1,0,1368.99
68708,10235,131442,5,0,1369.9
68709,10235,131445,2,0,1369.9
68710,1038,131448,1,0,7121
68711,3269,131451,1,0,12120
68712,8131,131454,1,0,8537
68713,9925,131454,1,0,3038
68714,9927,131454,2,0,6130
68715,10531,131454,1,0,2204
68716,11907,131454,1,0,3932.25
68717,12500,131457,1,0,2119
68718,10442,131460,1,0,6572
68719,12762,131460,1,0,798.02
68720,9901,131463,1,0,2422
68721,12762,131466,2,0,798.02
68722,1041,131469,5,0,4725
68723,12762,131472,4,0,798.02
68724,12762,131475,4,0,798.02
68725,9919,131478,1,0,3666
68726,12762,131481,4,0,798.02
68727,9925,131484,4,0,3038
68728,11146,131487,1,0,9923
68729,9898,131487,1,0,3011
68730,8432,131490,1,0,4244
68731,8622,131493,1,0,30450
68732,3610,131496,1,1,11939
68733,12487,131499,1,1,3423
68734,10235,131502,1,0,1369.9
68735,9916,131505,1,0,2797
68736,9916,131505,1,0,2619
68737,9916,131508,1,0,2797
68738,9916,131508,1,0,2619
68739,9916,131511,1,0,2797
68740,9916,131511,1,0,2619
68741,11246,131514,2,0,3047
68742,1041,131517,1,1,4725
68743,9925,131517,2,2,3038
68744,1038,131520,17,0,6985
68745,8770,131523,1,0,7605
68746,8770,131523,1,0,7229
68747,12749,131523,1,0,4052
68748,12699,131526,1,0,3170
68749,11658,131529,1,0,1365
68750,7566,131532,1,0,13655
68751,12749,131532,2,0,4052
68752,12699,131535,3,3,3170
68753,9901,131538,1,0,2422
68754,10235,131541,3,0,1369.9
68755,10235,131541,3,0,1325
68756,8439,131544,1,0,1010
68757,8439,131544,2,0,1000
68758,2862,131547,1,0,4200
68759,7243,131550,1,0,3165
68760,8439,131553,3,0,1000
68761,10235,131556,4,4,1369.9
68762,10235,131556,4,4,1325
